run,Iteration,Fitness,ExecutionTime,Discrete,Real,Accuracy
0,17,92.72727272727272,17.331037282943726,[0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1],[16243.38225588 16518.93480229],100.0
0,18,92.72727272727272,18.24068808555603,[0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1],[16243.38225588 16518.93480229],100.0
0,19,92.72727272727272,19.120929956436157,[0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1],[16243.38225588 16518.93480229],100.0
1,0,92.53031934983005,0.6677658557891846,[0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0 0],[91453.40767197 23519.60162818],99.75380827819664
1,1,92.53031934983005,2.220067024230957,[0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0 0],[91453.40767197 23519.60162818],99.75380827819664
1,2,92.72727272727272,2.7046499252319336,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,3,92.72727272727272,4.263656854629517,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,4,92.72727272727272,4.869597911834717,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,5,92.72727272727272,6.0868871212005615,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,6,92.72727272727272,6.971386909484863,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,7,92.72727272727272,7.9688849449157715,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,8,92.72727272727272,8.69854187965393,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,9,92.72727272727272,9.419654130935669,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,10,92.72727272727272,10.905869007110596,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,11,92.72727272727272,11.632788896560669,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,12,92.72727272727272,13.532370805740356,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,13,92.72727272727272,14.226626873016357,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,14,92.72727272727272,15.074567079544067,[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1],[38626.8638441  72289.79194761],100.0
1,15,93.36555274237996,16.335052967071533,[1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0],[83092.66641547 99424.5848386 ],99.6614863825204
1,16,93.36555274237996,16.691828966140747,[1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0],[83092.66641547 99424.5848386 ],99.6614863825204
1,17,93.36555274237996,17.52397584915161,[1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0],[83092.66641547 99424.5848386 ],99.6614863825204
1,18,93.36555274237996,18.024885892868042,[1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0],[83092.66641547 99424.5848386 ],99.6614863825204
1,19,93.36555274237996,18.618695735931396,[1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0],[83092.66641547 99424.5848386 ],99.6614863825204
2,0,91.81818181818181,0.7127261161804199,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,1,92.26999958035503,1.5860981941223145,[0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0],[45153.60628957 49401.42150275],98.29204492998923
2,2,92.26999958035503,2.3228023052215576,[0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0],[45153.60628957 49401.42150275],98.29204492998923
2,3,92.26999958035503,3.542184352874756,[0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0],[45153.60628957 49401.42150275],98.29204492998923
2,4,92.72727272727272,4.384186267852783,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,5,92.72727272727272,5.333956241607666,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,6,92.72727272727272,6.411208152770996,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,7,92.72727272727272,6.895775079727173,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,8,92.72727272727272,8.304042100906372,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,9,92.72727272727272,10.083588123321533,[1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1],[68961.2647835  11424.80639149],100.0
2,10,93.15628977884711,10.843483209609985,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,11,93.15628977884711,11.541949272155762,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,12,93.15628977884711,12.086236238479614,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,13,93.15628977884711,12.625020265579224,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,14,93.15628977884711,13.70492696762085,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,15,93.15628977884711,14.72376012802124,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,16,93.15628977884711,15.920600175857544,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,17,93.15628977884711,17.00762414932251,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,18,93.15628977884711,18.028951168060303,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1],[60697.7744438  51087.95610326],99.39990767810433
2,19,93.21783770929794,19.359896183013916,[1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1],[71850.16342168 39294.48481352],99.47684259116787
3,0,90.56442249856622,1.1923437118530273,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.56916448684413
3,1,91.81818181818181,1.7044808864593506,[1 0 1 1 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0],[16209.02610967 79055.73039627],100.0
3,2,91.81818181818181,2.4128639698028564,[1 0 1 1 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0],[16209.02610967 79055.73039627],100.0
3,3,91.81818181818181,3.0988528728485107,[1 0 1 1 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0],[16209.02610967 79055.73039627],100.0
3,4,92.65341521073171,4.006348609924316,[1 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0],[17635.45681181 31449.6479501 ],99.90767810432374
3,5,92.65341521073171,4.846060037612915,[1 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0],[17635.45681181 31449.6479501 ],99.90767810432374
3,6,92.72727272727272,5.5836286544799805,[1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0],[29165.89485022 59112.82392849],100.0
3,7,92.72727272727272,6.567713022232056,[1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0],[29165.89485022 59112.82392849],100.0
3,8,94.83906615003708,7.1846888065338135,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,9,94.83906615003708,8.24263072013855,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,10,94.83906615003708,9.028256893157959,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,11,94.83906615003708,9.98019289970398,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,12,94.83906615003708,10.802082061767578,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,13,94.83906615003708,11.803693771362305,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,14,94.83906615003708,12.553164720535278,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,15,94.83906615003708,13.65179181098938,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,16,94.83906615003708,14.448768854141235,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,17,94.83906615003708,15.403870820999146,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,18,94.83906615003708,15.925311803817749,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
3,19,94.83906615003708,16.509065866470337,[0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0],[63381.01359055 96968.54519798],99.23065086936452
4,0,90.9090909090909,0.893355131149292,[0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0],[ 1497.83855947 41455.95281399],100.0
4,1,90.9090909090909,2.1908140182495117,[0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0],[ 1497.83855947 41455.95281399],100.0
4,2,91.52275175201778,3.081758975982666,[0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 0 1 0 0],[ 3948.63909229 93401.99476083],99.63071241729496
4,3,92.51800976373988,4.549803018569946,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,4,92.51800976373988,5.615251064300537,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,5,92.51800976373988,7.011108875274658,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,6,92.51800976373988,8.492587089538574,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,7,92.51800976373988,9.851338863372803,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,8,92.51800976373988,11.083909034729004,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,9,92.51800976373988,12.083975076675415,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,10,92.51800976373988,13.674191951751709,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,11,92.51800976373988,14.3386390209198,[0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0],[77826.9127624  42635.94671946],99.73842129558393
4,12,94.17616696274952,15.89104700088501,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,13,94.17616696274952,16.6114399433136,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,14,94.17616696274952,17.634243965148926,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,15,94.17616696274952,18.521403074264526,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,16,94.17616696274952,19.348297119140625,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,17,94.17616696274952,19.893038988113403,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,18,94.17616696274952,20.43985605239868,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
4,19,94.17616696274952,21.98111391067505,[0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0],[63163.26790508 19079.32420774],99.53839052161871
5,0,91.81818181818181,0.8908379077911377,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,1,92.56724810810056,1.5734679698944092,[1 1 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1],[31767.37013778 37067.97967177],99.79996922603478
5,2,92.9716459874946,2.182677984237671,[1 0 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1],[77184.05731926 57727.80922143],99.16910293891368
5,3,92.9716459874946,3.2168331146240234,[1 0 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1],[77184.05731926 57727.80922143],99.16910293891368
5,4,93.63636363636364,4.278073072433472,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,5,93.63636363636364,5.0316548347473145,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,6,93.63636363636364,6.389220952987671,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,7,93.63636363636364,7.619350910186768,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,8,93.63636363636364,9.296993017196655,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,9,93.63636363636364,10.606640815734863,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,10,93.63636363636364,11.802057027816772,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,11,93.63636363636364,12.694259881973267,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,12,93.63636363636364,14.200921773910522,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,13,93.63636363636364,15.191227912902832,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,14,93.63636363636364,15.70346999168396,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,15,93.63636363636364,16.62516498565674,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,16,93.63636363636364,17.263781785964966,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,17,93.63636363636364,18.297894954681396,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,18,93.63636363636364,19.265097856521606,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
5,19,93.63636363636364,20.069880962371826,[0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1],[93670.21505612 33460.90516388],100.0
6,0,91.92533116983033,0.7173218727111816,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],97.86120941683336
6,1,91.92533116983033,1.232085943222046,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],97.86120941683336
6,2,91.98687910028117,1.8634660243988037,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],97.9381443298969
6,3,94.21309572102003,2.4862968921661377,[0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0],[  263.14414129 91036.499858  ],99.58455146945684
6,4,94.21309572102003,3.368398904800415,[0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0],[  263.14414129 91036.499858  ],99.58455146945684
6,5,94.21309572102003,3.7706470489501953,[0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0],[  263.14414129 91036.499858  ],99.58455146945684
6,6,94.36081075410203,4.330777883529663,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,7,94.36081075410203,4.795747756958008,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,8,94.36081075410203,5.63484001159668,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,9,94.36081075410203,6.301133155822754,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,10,94.36081075410203,6.990011930465698,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,11,94.36081075410203,7.748629093170166,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,12,94.36081075410203,8.248092889785767,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,13,94.36081075410203,8.785228967666626,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,14,94.36081075410203,9.121229887008667,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,15,94.36081075410203,9.598682880401611,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,16,94.36081075410203,10.129886865615845,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,17,94.36081075410203,10.703242063522339,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,18,94.36081075410203,11.107095003128052,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
6,19,94.36081075410203,11.570072174072266,[0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0],[  178.86068231 58891.19860092],99.76919526080935
7,0,91.81818181818181,0.7094078063964844,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],100.0
7,1,91.81818181818181,2.0576577186584473,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],100.0
7,2,94.10230944620851,2.6662657260894775,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,3,94.10230944620851,3.658975601196289,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,4,94.10230944620851,4.211939811706543,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,5,94.10230944620851,5.074980735778809,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,6,94.10230944620851,5.842641830444336,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,7,94.10230944620851,6.453280687332153,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,8,94.10230944620851,7.063231945037842,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,9,94.10230944620851,7.840595960617065,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,10,94.10230944620851,8.488540887832642,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,11,94.10230944620851,9.386549711227417,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,12,94.10230944620851,10.680378913879395,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,13,94.10230944620851,11.491582870483398,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,14,94.10230944620851,12.305221796035767,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,15,94.10230944620851,13.362261056900024,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,16,94.10230944620851,13.708761930465698,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,17,94.10230944620851,14.3628568649292,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,18,94.10230944620851,14.651744842529297,[0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1],[29977.3407906  54783.10295108],99.44606862594244
7,19,94.23771489320036,15.092301845550537,[1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0],[89038.09291107 86225.37765457],99.61532543468226
